Feature,Feature Weight
the_subject,-0.007180093602558078
the_success,-0.001371256535770035
the_sun,-1.3552527156068805E-20
the_system,-0.006071717424157025
the_table,0.006553626541722515
the_tampa,-0.005806150169679964
the_tap,-4.0187989478315177E-4
the_team,-7.02206703443662E-4
the_technology,-5.205636738706623E-4
the_terms,0.007860454533514362
the_texas,-0.005607065970923479
the_thanksgiving,-0.004767978166578431
the_theater,0.006592753153505267
the_things,-5.205636738706612E-4
the_third,-0.011664845806240238
the_three,-0.002698196238157797
the_tickets,0.007274498695457625
the_time,-0.015628471783006165
the_timing,-2.349001816052062E-4
the_titans,-2.710505431213761E-20
the_toll,-0.0
the_top,-5.496745345345887E-4
the_topic,0.002409008261456647
the_total,0.005622614105508094
the_town,-6.579275698856059E-4
the_trade,0.03433067981375915
the_transactions,0.03306167307383649
the_travel,-0.0
the_travelocity,-0.0
the_travelocity.com,-0.0
the_trend,0.015555411381966611
the_trip,9.825582188149884E-19
the_tropics,-0.002477923943264699
the_truth,-0.005447251825635891
the_two,-0.0021382804470540333
the_u.s.,0.005516980152651859
the_ultimate,1.0842021724855044E-19
the_united,-4.796180623117337E-4
the_university,-0.0013309992768367513
the_upcoming,-0.004659345308605172
the_url,-0.0011796541918702216
the_us,-0.0010556519233066578
the_use,-0.0065505169289124705
the_valuation,0.002409008261456647
the_various,-0.0019301431831811916
the_vehicle,-0.0
the_very,-0.0052885418404490835
the_veteran,1.0842021724855044E-19
the_vikings,1.6263032587282567E-19
the_war,-0.001055651923306658
the_warm,-2.710505431213761E-20
the_way,0.003840009076761041
the_weakest,0.002409008261456647
the_weapons,-0.0
the_weather,0.02008535111985848
the_web,0.032990024700522556
the_website,-0.00585297664954869
the_wedding,-0.0029492181792676554
the_week,9.454115415242737E-4
the_weekend,-0.005753239465215228
the_weight,-0.0015258805125769204
the_welcome,-0.0
the_west,0.008512114480184317
the_western,0.013929236167217297
the_whole,-0.0029287556477287633
the_win,-0.0
the_winter,-0.0014564027652402443
the_wonders,-0.0
the_word,-0.013954210772331156
the_work,0.005969588191481253
the_world,-0.014562371854743085
the_worst,-7.022067034436635E-4
the_wr,-0.0
the_year,-0.009038706375952143
theater,0.006592753153505265
their,-0.023249394098866505
their_<PERCENTSIGN>,0.002409008261456647
their_new,0.01576728670980268
their_no.,-6.776263578034403E-21
their_own,0.0060701598453558065
their_work,-5.20563673870662E-4
them,-0.012320230132070419
them_<COMMA>,-0.002371315496573898
them_<DASH>,-1.462092289418938E-4
them_<OPENPAREN>,-5.921995641198862E-5
them_<PERIOD>,-0.0010586454715019646
them_and,-0.0026488545883616424
them_at,-0.012353728441950712
them_for,4.709400774115359E-4
them_in,-8.513306235015566E-4
them_on,-0.004483626998025753
them_to,0.025050164811488446
them_with,0.0019121202900435458
theme,-0.003151147581297925
themselves,0.011351389783113886
then,0.003258778842069551
then_<COMMA>,-0.010883583710273271
then_he,-0.0017309742672581602
then_i,-0.008598133948021334
then_log,-0.005075994796078692
then_the,-5.205636738706616E-4
then_there,-0.004419638287806581
then_we,-0.003565234448993105
then_you,-0.0017309742672581598
theory,0.0018830094293796227
there,-0.026901418682281963
there_'s,7.76201829490992E-4
there_<COMMA>,-6.098637220230962E-19
there_<PERIOD>,-0.007528040282093441
there_and,-0.00447767560152522
there_are,0.003734060370596497
there_but,6.098637220230962E-19
there_for,0.00574983285315312
there_is,-0.039183614221907546
there_on,1.1519648082658485E-19
there_to,0.005887196749168066
there_was,-0.0015226693326486247
there_will,0.01859952003579465
therefore,-0.002638558046933109
therefore_<COMMA>,-8.506928618993698E-4
thermo-bottle,-1.3552527156068805E-20
thermo-bottle_<EXCLAMATIONMARK>,-1.3552527156068805E-20
these,0.041153633572669185
these_<PERIOD>,-0.0020899657500459755
these_and,-0.0011574302690496262
these_are,-0.025333688270832145
these_dates,-1.0822889952242305E-4
these_deals,0.0175232040561156
these_e-reports,-4.743384504624082E-20
these_fares,-0.0017102776557394368
these_games,-0.0
these_great,-0.0
these_guys,-0.00533919582274494
these_include,-0.00400184044319731
these_offers,-7.051213945596682E-4
these_rates,-0.0
these_reports,-4.743384504624082E-20
these_special,-5.45991083824947E-4
these_specials,-0.0
these_specific,-4.0187989478315177E-4
these_write-ups,-8.470329472543003E-22
they,0.031911768029668976
they_'ll,-0.0
they_'re,-8.404516053301996E-4
they_'ve,0.004699735574910104
they_also,-0.008954726864447895
they_are,0.0072303941914966105
they_can,0.0033113197033059335
they_could,-5.205636738706616E-4
they_do,-0.0032088207524269656
they_had,0.01194821892399447
they_have,-0.0037263299657480206
they_need,0.0019121202900435476
they_rank,-0.0
they_said,0.0063019760827096585
they_were,-8.875378083685002E-4
they_will,0.012676220838857902
they_would,4.7094007741153653E-4
thigh,1.2197274440461925E-19
thigh_<CLOSEPAREN>,2.710505431213761E-20
thin,-0.0
thing,0.0052811180159144525
thing_<PERIOD>,1.0842021724855044E-19
thing_is,0.0019121202900435484
things,-0.022857312591557027
things_are,-0.012153298945622927
things_that,0.0024191976218592985
think,0.0318886476263314
think_<PERIOD>,-3.426920489928848E-4
think_about,0.010066047110805698
think_he,-2.911086066393215E-5
think_i,-0.008961302599550924
think_it,-0.010976478202501668
think_that,-0.028428965489527436
think_the,0.019000256609712246
think_they,0.012468782597865113
think_this,6.776263578034403E-21
think_we,0.044602036334544994
think_you,0.0019514601614842898
thinking,-0.004772246274107316
thinking_about,-5.205636738706617E-4
third,0.009078784801747104
third_downs,-0.0
third_quarter,0.014875121332163297
third_receiver,1.3552527156068805E-20
this,0.005534467930288958
this_<COMMA>,0.0015991262550784004
this_<PERIOD>,-0.006142902669829081
this_<QUESTIONMARK>,0.015625312692739594
this_<RIGHTANGLE>,0.0019121202900435476
this_agreement,0.0018352024832134584
this_and,3.5236570605778894E-19
this_call,0.005951599265391021
this_cera,0.0036497030452531855
this_coming,-0.0
this_conference,-0.005202996592020087
this_could,-5.421010862427522E-20
this_deal,0.060169557968304824
this_does,-0.0010502108634695114
this_e-mail,0.008080315656393586
this_electronic,-1.1838626063705176E-4
this_email,-0.033465598566098764
this_exciting,-6.776263578034403E-21
this_exclusive,-2.710505431213761E-20
this_fall,-0.0
this_friday,0.012452664886853806
this_game,-0.0
this_great,1.3552527156068805E-19
this_group,-0.011258655287338232
this_guy,-0.0
this_has,-0.005016026222435325
this_incredible,-2.710505431213761E-20
this_information,-4.8267136729480346E-4
this_invitation,0.0019896279833842077
this_is,0.0021663712901334783
this_issue,-1.3552527156068805E-20
this_kind,-0.0013226811459413409
this_link,-0.0014261975228240338
this_list,-0.0
this_mail,-1.0842021724855044E-19
this_mailing,-0.004659172638200233
this_message,-0.001782307566687443
this_might,-0.0
this_morning,0.024750915228492067
this_nature,-3.088150381785029E-4
this_new,-0.0013983439722995436
this_newsletter,-6.851807925928619E-4
this_offense,-0.0
this_offer,-0.0015739083494958632
this_one,-7.022067034436703E-4
this_opportunity,-0.008193106803575611
this_order,-6.776263578034403E-21
this_past,-1.240022685635652E-4
this_point,-5.421010862427522E-20
this_program,-0.0
this_promotion,-0.0013245198616638457
this_receipt,-4.0187989478315177E-4
this_sale,-1.0842021724855044E-19
this_season,-2.9110860663924004E-5
this_service,-0.0013160666841466365
this_special,-0.0017214611440138495
this_sunday,-1.3552527156068805E-19
this_team,-2.710505431213761E-20
this_text,-4.743384504624082E-20
this_thing,6.334427207977765E-4
this_ticket,-4.0187989478315177E-4
this_time,-0.012371899091331618
this_to,-0.001930143183181192
this_topic,0.0024090082614566426
this_transaction,0.002226276199085367
this_url,-1.240022685635652E-4
this_very,-0.0019775167032071565
this_wage,-2.6593471605757977E-4
this_was,-0.001278677569245772
this_week,-0.015034926810956329
this_weekend,-0.01087600262242698
this_weekly,-0.0011574302690496251
this_will,0.019481963096795472
this_winter,-0.003534927597938683
this_would,0.005969588191481251
this_year,-0.00944151385220264
thomas,-0.0027641532680694
thomas_</b>,-0.0
thomas_<COMMA>,-1.0842021724855044E-19
thomas_<PERIOD>,-0.0
thomas_<SINGLEQUOTE>,-0.0
thomas_is,-0.0
thomas_jones,5.421010862427522E-20
thomas_vs,-0.0
thomas_will,-0.0
thompson,-2.0201342060538637E-4
those,-0.019853733875027882
those_of,8.131516293641283E-20
those_who,-0.003890733256088905
though,0.008874000822527716
though_<COMMA>,-0.0012104105933874998
though_<PERIOD>,-2.710505431213761E-20
though_and,-0.0
though_as,-0.0
though_he,-5.421010862427522E-20
though_so,-0.0
thought,0.009746573186613303
thought_about,0.00579897372674381
thought_you,0.0015110493402857098
thoughts,-0.0035209981735987448
thoughts_on,-0.0035209981735987448
thousands,-0.0019885395485610222
thousands_of,-0.0019885395485610214
thrash,-0.010274565467080901
thrash_1,-0.010274565467080901
thrash_</b>,-3.3881317890172014E-20
thrash_<COMMA>,-2.710505431213761E-20
thrash_<OPENPAREN>,-2.710505431213761E-20
threat,-0.005971699214821003
threat_this,-0.0
threat_to,-0.005971699214821003
three,-0.03228829465967027
three-night,-6.776263578034403E-20
three_cents,-0.0
three_games,-0.018233185913565438
three_months,-0.007932796533456018
three_passes,1.3552527156068805E-20
three_tds,-0.0
three_times,-8.506928618993698E-4
three_touchdowns,-0.0
three_weeks,0.001989627983384209
three_years,0.005342923087144981
threw,-0.0012104105933874996
threw_for,2.625802136488331E-20
thrifty,-9.378452108296335E-5
through,-0.015841951086639775
through_17,-0.0
through_a,-9.486769009248164E-20
through_april,1.3552527156068805E-20
through_december,0.003331692915821953
through_feb.,-0.0
through_february,1.0842021724855044E-19
through_january,-0.0
through_june,-0.0
through_march,1.3552527156068805E-20
through_november,-0.001200517593100276
through_october,-1.3552527156068805E-20
through_our,1.3552527156068805E-20
through_the,-0.0015750355475996724
through_this,-0.003994839432562113
through_your,0.013925466504635775
throughout,-0.003381566365324118
throughout_the,-0.003381566365324113
throw,0.002928401614175818
throwing,-0.0012104105933875
throwing_a,-0.0
throwing_for,1.3552527156068805E-20
thrown,1.3552527156068805E-19
thrown_his,-8.470329472543003E-22
throws,-0.0
throws_<PERIOD>,-0.0
thru,0.01901363067945406
thru_april,-3.3881317890172014E-21
thru_fri,-1.2197274440461925E-19
thru_sat,-5.421010862427522E-20
thru_sun,-1.2197274440461925E-19
thumb,-0.001278677569245772
thumb_<CLOSEPAREN>,8.131516293641283E-20
thumb_<PERIOD>,-2.710505431213761E-20
thumb_injury,-1.6940658945086007E-20
thursday,0.03572886804859407
thursday_'s,-0.0012104105933874955
thursday_<COMMA>,0.03986267571256969
thursday_<ELLIPSE>,2.21257532625493E-4
thursday_<PERIOD>,-8.267041565201971E-19
thursday_and,-0.002744221513507495
thursday_at,-1.2874900798265365E-19
thursday_night,4.0657581468206416E-20
thus,-8.506928618993694E-4
thus_far,-8.506928618993694E-4
ticket,0.002744096081434037
ticket_<COLON>,-4.0187989478315177E-4
ticket_<PERIOD>,-4.0187989478314916E-4
ticket_is,-4.0187989478315177E-4
ticket_prices,-2.3884093570548975E-4
ticket_purchase,-6.776263578034403E-21
ticket_reflects,-4.0187989478315177E-4
ticket_through,-0.0
tickets,0.001484298075830258
tickets_<COMMA>,-2.3884093570548996E-4
tickets_<EXCLAMATIONMARK>,2.710505431213761E-20
tickets_<OPENPAREN>,-0.0014578237179933826
tickets_EOL,-0.0014578237179933826
tickets_accidently,-0.0014578237179933826
tickets_and,-7.02152409671127E-4
tickets_are,8.402566836762659E-19
tickets_for,-0.003391383556257371
tickets_i,-0.0014578237179933826
tickets_must,-0.0
tickets_to,0.007035657759752144
tie,-0.0012104105933874998
tied,-2.710505431213761E-20
ties,-0.0010502108634695114
tight,-0.002087428097844051
tight_end,1.6263032587282567E-19
tight_ends,1.0842021724855044E-19
tiki,-0.0
tiki_barber,-0.0
til,1.3511869574600599E-17
till,-0.0023331587934761404
till_midnight,-0.0023040479328122238
tillman,-2.710505431213761E-20
tim,-0.01256910871669867
tim_</a>,-3.3881317890172014E-20
tim_brown,9.486769009248164E-20
tim_couch,-2.710505431213761E-20
tim_dwight,9.486769009248164E-20
tim_fleck,-1.3552527156068805E-20
tim_seder,-0.009969339486111992
time,-0.0577036776214933
time_--,-0.0
time_</font>,-0.0
time_<COLON>,-0.016457795226831332
time_<COMMA>,-0.01582911933010984
time_<EXCLAMATIONMARK>,-8.131516293641283E-20
time_<PERIOD>,-0.01180465739906609
time_and,-0.007487433815274054
time_before,-5.421010862427522E-20
time_for,0.010278170005943839
time_i,-0.0108209014854318
time_in,-0.006202812523704066
time_is,0.0019896279833842064
time_of,-0.001516915489297435
time_on,0.011154595857411128
time_only,-6.946374230740002E-4
time_the,-0.0011574302690496292
time_this,-2.710505431213761E-20
time_to,0.001028678115417256
time_when,-0.0012786775692457712
time_with,0.01287976135288162
time_you,-0.007222378232521126
timely,-0.013095738589402599
timely_and,-0.009456606972373962
times,0.023000214917502246
times_</i>,-0.0
times_<COMMA>,-1.3552527156068805E-20
times_<PERIOD>,-0.001959254043845111
times_for,0.016979435721575124
times_in,0.005798973726743812
times_the,-9.746951304629377E-4
timing,-0.003195084877461583
tip,2.846030702774449E-19
tip1,-1.3552527156068805E-20
tip1_<RIGHTANGLE>,-1.3552527156068805E-20
tip2,-1.3552527156068805E-20
tip2_<RIGHTANGLE>,-1.3552527156068805E-20
tip3,-1.3552527156068805E-20
tip3_<RIGHTANGLE>,-1.3552527156068805E-20
tip_of,-1.3552527156068805E-20
tips,-1.240022685635651E-4
tips_on,3.3881317890172014E-20
tired,-0.002997022623587034
tired_of,-0.0012786775692457703
titans,-0.002238908728211925
title,0.03017229682184045
title_<COLON>,-0.025291406066196342
title_of,0.005951599265391028
title_teams,-0.0
titles,-5.205636738706613E-4
tlm.to,0.002409008261456647
tlm.to_<RIGHTANGLE>,0.002409008261456647
tm,-0.0022220412426284934
tm_</font>,1.1858461261560205E-20
tm_<CLOSEPAREN>,-0.00209803897406494
to,-0.06721249885821028
to_10,-0.0014499060809322992
to_10.75,-0.0
to_100,2.710505431213761E-20
to_14,-0.0
to_25,-2.710505431213761E-20
to_30,-0.0014388650140264231
to_40,-2.814347449767988E-4
to_5,0.0013915566161728852
to_50,5.421010862427522E-20
to_60,-1.3552527156068805E-20
to_70,-0.0
to_<COLON>,0.004498431357965233
to_<COMMA>,0.011828304678202289
to_<DOLLAR>,-0.011748027305581762
to_<LEFTANGLE,-0.0014885486425340107
to_<NUMBERSIGN>,-6.776263578034403E-21
to_<PERIOD>,0.007867479554857287
to_<RIGHTANGLE>,0.0010742060781341778
to_<aEhref="mailto:leave-hot_deals-1918710o@hotdeals.bestfares.com">,-3.426920489928849E-4
to_<br>,-5.421010862427522E-20
to_``,-0.0015001223180425099
to_a,-0.018653731835109624
to_acapulco,-0.0
to_accept,3.400368408902928E-4
to_access,-0.014061846389454485
to_add,-0.008768729140810947
to_additional,-0.0
to_address,0.012593142757284216
to_alamo,-0.0
to_all,-0.004815806380392254
to_an,0.012041777671115882
to_announce,-0.0015169154892974354
to_another,0.005969588191481253
to_answer,0.0018256266457073937
to_any,-0.00612962795035763
to_anyone,-0.004781413707696737
to_appear,-0.0
to_apply,-1.3552527156068805E-20
to_approve,-0.002583534742051353
to_asia,1.3552527156068805E-20
to_ask,0.004699735574910104
to_assist,-0.007887904794931188
to_attend,0.018323531600715513
to_availability,-0.006245448025376116
to_avoid,-4.0657581468206416E-20
to_be,0.0032308801866222157
to_beat,-0.0
to_become,0.0059695881914812515
to_begin,-1.7618285302889447E-19
to_being,-6.364178073308217E-4
to_believe,-0.0
to_belize,-4.0657581468206416E-20
to_bench,6.776263578034403E-21
to_benefit,0.014367073122567443
to_bet,-0.007941734716141395
to_bid,3.3881317890172014E-20
to_book,-3.3881317890172014E-21
to_bounce,-0.0
to_bring,-5.451291858169446E-4
to_build,0.004817034053077785
to_buy,-0.001507119813407125
to_call,-0.012367468476085604
to_cancel,-0.0025183106424605667
to_carry,5.421010862427522E-20
to_cash,-1.240022685635652E-4
to_catch,0.005334424337124833
to_change,-0.004599972680034392
to_check,0.007260814892871068
to_choose,-7.594046095761507E-4
to_coast,-2.710505431213761E-20
to_come,0.0070451088416808826
to_complete,-0.005017767825511735
to_consider,-0.0
to_contact,-0.0030221334249598292
to_continue,8.131516293641283E-20
to_correct,-0.009482852928149349
to_costa,-4.0657581468206416E-20
to_create,-5.205636738706626E-4
to_customize,-4.743384504624082E-20
to_cut,-0.0
to_date,0.023077528401553145
to_day,6.776263578034403E-21
to_deal,-0.011649330433147873
to_deciding,-0.0
to_deliver,-0.007395101981829799
to_depart,-4.0187989478315177E-4
to_departure,-0.001804062176822401
to_determine,-0.0010502108634695114
to_develop,-8.506928618993698E-4
to_dinner,-0.013960528529674575
to_discover,-5.205636738706617E-4
to_discuss,0.016929169930473928
to_display,-0.007179743265810354
to_do,0.018029975418500054
to_drink,-0.00447767560152522
to_drop,-0.0
to_each,0.005754838941595897
to_early,2.21257532625493E-4
to_end,-0.0011414699326949814
to_enjoy,-9.378452108296335E-5
to_enroll,0.0028004516840931097
to_enron,0.0345372915734007
to_ensure,-0.013850311441114028
to_enter,-4.1898183901890006E-4
to_europe,1.3552527156068805E-20
to_even,0.001951460161484289
to_everyone,-0.0035797343256751013
to_experience,-3.426920489928849E-4
to_explode,-2.439454888092385E-19
to_extend,-0.001161519597913717
to_fall,0.005969588191481253
to_fantasy,-0.0
to_feel,6.098637220230962E-19
to_fill,-2.303929616531697E-19
to_final,-0.0
to_find,0.0024640195575935664
to_five,-5.205636738706617E-4
to_florida,-2.1684043449710089E-19
to_fly,8.267041565201971E-19
to_follow,0.0093959034041766
to_footballguy,-7.022067034436622E-4
to_four,-5.205636738706615E-4
to_friends,-0.004483626998025747
to_gain,3.3881317890172014E-20
to_get,0.012259679147420906
to_give,-0.005333227783913725
to_go,-0.013128783629807883
to_gridiron,-1.3552527156068805E-20
to_have,-0.0017245138713197674
to_hawaii,-6.776263578034403E-21
to_hear,0.0037423629978257456
to_help,-0.002628523082036186
to_him,0.0028413513662705918
to_his,-0.00733755206981389
to_honolulu,1.3552527156068805E-20
to_hot_deals,-3.426920489928849E-4
to_houston,3.9302328752599536E-19
to_http:\/\/docs.yahoo.com\/info\/terms\/,-0.011258655287338232
to_http:\/\/fantasy.sportsline.com,3.1170812458958252E-19
to_https:\/\/shop.zing.com\/shop\/sony\/secure\/account\/,4.0657581468206416E-20
to_identify,0.019034670300953595
to_imagestation,-0.0
to_impress,-0.0
to_improve,-0.008248919295163836
to_include,0.00634672207225844
to_increase,6.370386817756865E-4
to_inform,-5.611785240292979E-4
to_internet,-0.0013226811459413409
to_it,0.0022939094809994623
to_its,-6.14348194953625E-4
to_jewelry,1.1519648082658485E-19
to_join,0.0045578859518848455
to_just,-2.227968183728466E-4
to_keep,0.023775154318498193
to_know,-0.0031197946657731818
to_las,-0.0
to_learn,-0.008567897529892812
to_leather,-0.0
to_leave,0.005053127154462992
to_let,-0.006561274394548066
to_london,-0.0
to_look,0.00789487888478798
to_los,1.3552527156068805E-20
to_make,-0.021083923675355342
to_market,-0.0013712565357700338
to_maui,2.1684043449710089E-19
to_me,-0.013658342928898698
to_meet,-0.0022721252752340316
to_mention,-0.0
to_mexico,1.0842021724855044E-19
to_miami,-0.0
to_miss,1.0842021724855044E-19
to_more,-8.506928618993687E-4
to_move,0.0014704070920594262
to_my,-0.007651537241464345
to_national,-0.0
to_new,-0.0013712565357700342
to_not,1.3552527156068805E-19
to_notify,4.0657581468206416E-20
to_obtain,-0.005759459813658659
to_offer,-0.0038896369932507058
to_one,2.710505431213761E-20
to_open,0.012698186962989313
to_order,-2.8143474497679857E-4
to_orlando,-4.0657581468206416E-20
to_our,-0.008134840760673674
to_participate,-0.0036506999386644633
to_pay,-0.0041276803316731125
to_photo,1.1519648082658485E-19
to_pick,-0.020784966769076634
to_place,-0.0017810983399374383
to_play,0.00443592316979557
to_post,-0.014563129035309444
to_practice,-0.0012104105933875
to_predict,-2.710505431213761E-20
to_present,-0.0035209981735987435
to_produce,-0.001371256535770035
to_prove,-0.0
to_provide,0.0039045390496923824
to_published,1.3552527156068805E-20
to_purchase,-0.014280442346246877
to_put,-1.0842021724855044E-19
to_qbs,-8.470329472543003E-22
to_qualify,-1.240022685635652E-4
to_quote,4.3368086899420177E-19
to_raise,0.005610760933006515
to_rbs,-0.0
to_reach,0.005815162691310486
to_read,-0.007846457730357317
to_receive,0.014516304744039601
to_recover,-8.798037225632923E-4
to_redeem,-6.946374230739989E-4
to_register,-0.01431873805820861
to_relax,-0.0
to_remain,-0.01237911698542204
to_remember,-2.710505431213761E-20
to_remind,0.012422097200805378
to_remove,-1.2400226856356522E-4
to_remove@commissioner.com,-3.088150381785029E-4
to_replace,5.421010862427522E-20
to_request,-0.009575786560481534
to_reserve,-0.0
to_respond,0.0033113197033059396
to_rest,-2.710505431213761E-20
to_restrictions,-0.0
to_return,-2.81434744976799E-4
to_review,-0.00281967270955497
to_roll,-0.0017183450543412613
to_roulette,-1.240022685635652E-4
to_run,0.016670620683396697
to_san,-0.0
to_save,0.019572543326983695
to_say,-0.008389976951797783
to_score,1.0842021724855044E-19
to_see,-0.006692378049724633
to_seeing,-0.006231829548670739
to_sell,0.00388438621384836
to_send,-0.00412255099017983
to_share,-0.009787649648386652
to_show,-0.0028558578765348866
to_sign,0.02932540467431691
to_sit,-1.0842021724855044E-19
to_some,-0.0
to_south,-6.776263578034403E-21
to_start,0.005886946682558454
to_stay,-0.011435421496436404
to_stop,-0.008712993207875852
to_submit,-2.4937755525865834E-4
to_subscribe,8.131516293641283E-20
to_success,-0.0
to_such,-0.0013226811459413409
to_support,0.006282207547864547
to_take,-0.019421401743935054
to_talk,0.0178784139445227
to_tell,-0.006428475503308797
to_test,-0.0019301431831811916
to_text,-4.743384504624082E-20
to_thank,-0.003942009477515393
to_that,-0.0020377634693730692
to_the,-0.008174720501846009
to_their,-0.005674438740024873
to_them,0.010536987188217236
to_these,0.006008500390471929
to_think,0.005588371509280471
to_this,-0.0060781172280373365
to_those,-0.0038907332560889135
to_three,0.001989627983384209
to_throw,1.0842021724855044E-19
to_to,-4.743384504624082E-20
to_tokyo,-2.710505431213761E-20
to_track,-0.0
to_trade,0.03238163362632907
to_travel,-0.0
to_try,-0.00749872650392156
to_tune,-0.0
to_turn,0.01013965705981995
to_unsubscribe,-0.025863166488192393
to_upload,-0.0
to_us,-0.01700938515673687
to_use,-0.023647184103011937
to_verify,0.04862512575679119
to_view,5.192449158160577E-5
to_visit,-0.009481403433689611
to_wait,-8.113407446662795E-4
to_watch,-3.426920489928849E-4
to_welcoming,-0.0
to_where,0.0061572018991178515
to_whether,-5.20563673870663E-4
to_win,-0.002091130292711832
to_work,0.015671296333673812
to_write,4.7094007741153653E-4
to_wrs,-8.470329472543003E-22
to_you,0.041715671697202965
to_your,-0.03706205323865085
toast,7.115076756936123E-19
today,-0.057486486221551676
today_'s,4.0657581468206416E-19
today_<COMMA>,0.012961646160001212
today_<DASH>,-0.02756954396122568
today_<EXCLAMATIONMARK>,-0.0011574302690496247
today_<PERIOD>,0.0019761837702126353
today_<PLUSSIGN>,-1.3552527156068805E-20
today_and,-0.0011616411839758859
today_at,1.3552527156068805E-20
today_for,-0.016128695242482012
todd,0.004369722165079165
todd_bouman,1.2874900798265365E-19
todd_heap,1.3552527156068805E-20
todd_pinkston,1.3552527156068805E-20
toe,-2.9110860663924722E-5
toe_<CLOSEPAREN>,8.131516293641283E-20
toe_<PERIOD>,4.0657581468206416E-20
toe_injury,-2.9110860663925264E-5
together,0.018342098383682143
together_a,0.022563275063123236
tokyo,-1.3552527156068805E-20
tokyo_<COMMA>,-0.0
told,0.00343480317362918
told_the,-0.011341465159302478
toll,-0.002995378481265275
toll-free,-2.8143474497679846E-4
toll-free_number,1.1519648082658485E-19
toll_free,-0.002995378481265275
tom,-0.0023561319957736263
tom_</a>,-4.0657581468206416E-20
tom_<SEMICOLON>,8.260152946618129E-4
tom_brady,6.776263578034403E-21
tom_coughlin,-0.0
tomlinson,-0.0
tomlinson_</b>,-0.0
tomlinson_<COMMA>,-5.421010862427522E-20
tomlinson_vs,-0.0
tomorrow,0.010032811380235054
tomorrow_<COMMA>,-0.020045692312075272
tomorrow_<PERIOD>,0.029293794927710733
tomorrow_gary,-2.8129718266184487E-4
ton,-0.0
ton_of,-0.0
tonight,0.035306051049587464
tons,-3.088150381785029E-4
tons_of,-3.088150381785029E-4
tony,-0.008517596452845961
tony_banks,-1.2197274440461925E-19
tony_dungy,5.421010862427522E-20
tony_gonzalez,-0.0
tony_harris,-0.001050210863469514
"tony_harris/hou/ect@ect,",-2.812971826618464E-4
tony_martin,-0.003923568995278032
tony_richardson,-0.0
too,0.08555065980094834
too_<PERIOD>,-0.0037497034561451673
too_excited,-0.004099674368693505
too_good,-2.6455633884814956E-4
too_late,-0.002263142142772853
too_many,-5.421010862427522E-20
too_much,0.016922887662560556
too_risky,-0.0012104105933874998
too_talented,-1.3552527156068805E-20
took,-0.0018243415872477475
took_a,0.004759177598093747
took_the,-0.004005099478206941
took_to,-0.002023178457441597
tool,-0.020461430945136708
tool_in,-0.0
tools,-0.004223168650281306
tools_and,-0.003914353612102787
toomer,-0.008227460328718328
toomer_</b>,-1.3552527156068805E-20
toomer_<COMMA>,-3.049318610115481E-20
toomer_is,-1.3552527156068805E-20
top,1.335938813717115E-4
top-flight,-0.0
top-flight_fantasy,-0.0
top_'',2.710505431213761E-20
top_346-043,-0.001847503376258415
top_346-236,-0.001847503376258415
top_<RIGHTANGLE>,-1.3552527156068805E-20
top_of,-2.911086066392429E-5
top_width,-2.710505431213761E-20
topic,0.002409008261456646
topic_<PERIOD>,0.002409008261456647
topic_<RIGHTANGLE>,0.002409008261456647
topic_for,1.6263032587282567E-19
topics,-0.008354144173318014
topmargin,-1.0547747417136792E-5
topmargin_=,-1.0547747417136792E-5
tori,-0.013214991972997626
tori_<LEFTANGLE,-4.743384504624082E-20
torn,-7.278007635377673E-4
torn_acl,-2.710505431213761E-20
toronto,-0.0013724620903287348
torry,1.3552527156068805E-20
torry_holt,1.3552527156068805E-20
tos,0.002409008261456647
tos_<RIGHTANGLE>,0.002409008261456647
total,0.047142329386602025
total_10,2.710505431213761E-20
total_18,3.3881317890172014E-21
total_</b>,-1.3552527156068805E-20
total_<PERIOD>,2.710505431213761E-20
total_active,1.1858461261560205E-20
total_fare,-0.0
total_for,1.1519648082658485E-19
total_of,0.014956929501889921
total_reserve,1.1858461261560205E-20
total_returns,0.002409008261456647
total_to,0.02307752840155314
total_yards,-0.0
totaled,-0.0
totally,0.005184990045724399
totals,1.3552527156068805E-20
touch,-0.005306462430822527
touchdown,-0.0012104105933875
touchdown_<PERIOD>,-1.3552527156068805E-20
touchdown_against,-0.0
touchdown_in,5.421010862427522E-20
touchdown_on,-0.0
touchdown_pass,-2.710505431213761E-20
touchdown_passes,2.710505431213761E-20
touchdowns,-1.3552527156068805E-19
touchdowns_<PERIOD>,-0.0
touchdowns_against,-2.710505431213761E-20
touchdowns_in,-2.710505431213761E-20
touches,-0.004767978166578429
tough,-2.981555974335137E-19
tough_<PERIOD>,-0.0
tough_against,-6.776263578034403E-21
tough_defense,-0.0
tough_game,-0.0
tough_matchup,-0.0
tough_new,-1.3552527156068805E-20
tough_on,-1.3552527156068805E-20
tough_to,-5.421010862427522E-20
tougher,-0.0
tour,-0.0027682739521429833
tournament,2.0328790734103208E-20
toward,-0.00474352951477939
toward_a,0.0010614274281441792
toward_the,-5.205636738706613E-4
towards,-0.002844325767228165
towards_the,-6.946374230740011E-4
towers,-0.0
towers_<DASH>,-0.0
town,0.005696686539327908
town_<PERIOD>,-0.0039813958991322266
town_around,-0.0014578237179933826
town_or,-0.0
town_this,6.098637220230962E-19
towns,-1.3552527156068805E-20
towns_car,-2.710505431213761E-20
toys,0.006592753153505267
